2025-06-10 18:17:43,051 - INFO - Simulation started
2025-06-10 18:17:44,478 - INFO - Loaded texture with width: 354, height: 354
2025-06-10 18:17:44,495 - INFO - Loaded texture with width: 354, height: 354
2025-06-10 18:17:44,498 - INFO - Loaded texture with width: 354, height: 354
2025-06-10 18:17:44,502 - INFO - Loaded texture with width: 354, height: 354
2025-06-10 18:17:44,504 - INFO - Loaded texture with width: 354, height: 354
2025-06-10 18:17:44,512 - INFO - Initializing SLAM
2025-06-10 18:17:44,646 - DEBUG - Loaded backend macosx version unknown.
2025-06-10 18:17:44,774 - DEBUG - findfont: Matching sans\-serif:style=normal:variant=normal:weight=normal:stretch=normal:size=10.0.
2025-06-10 18:17:44,774 - DEBUG - findfont: score(FontEntry(fname='/Users/astra/Documents/AprilSLAM/.venv/lib/python3.13/site-packages/matplotlib/mpl-data/fonts/ttf/STIXNonUni.ttf', name='STIXNonUnicode', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-10 18:17:48,881 - INFO - Tag ID: 2, Ground Truth Local Distance: 89.86100377805714
2025-06-10 18:17:48,882 - INFO - Tag ID: 2, Node Local Distance: 89.79223175363039
2025-06-10 18:17:48,882 - INFO - Tag ID: 2, Local Distance Difference: 0.06877202442674957
2025-06-10 18:17:48,882 - INFO - Tag ID: 2, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:17:48,882 - INFO - GT: [  1.0000   0.0000   0.0000 -25.0000]    Local: [  1.0000  -0.0000   0.0000 -24.9812]
2025-06-10 18:17:48,882 - INFO - GT: [  0.0000  -1.0000   0.0000 -15.0000]    Local: [ -0.0000  -1.0000  -0.0000 -14.9886]
2025-06-10 18:17:48,882 - INFO - GT: [  0.0000   0.0000  -1.0000  85.0000]    Local: [  0.0000   0.0000  -1.0000  84.9348]
2025-06-10 18:17:48,882 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:17:48,882 - INFO - Tag ID: 2, World Distance Difference: 0.07921886312410464
2025-06-10 18:17:49,002 - INFO - Ground Truth Translation Vector: [ 0.  0. 50.]
2025-06-10 18:17:49,002 - INFO - Ground Truth Rotation Matrix:
[[ 1.  0.  0.]
 [ 0. -1.  0.]
 [ 0.  0. -1.]]
2025-06-10 18:17:49,002 - INFO - Translation Difference: 0.02034750463192327
2025-06-10 18:17:49,002 - INFO - Rotation Difference: 0.0001614390777653854
2025-06-10 18:17:49,295 - INFO - Tag ID 1 (reference: 0): World transform translation length = 76.34146240389457
2025-06-10 18:17:49,296 - INFO - Tag ID 2 (reference: 0): World transform translation length = 45.47295093668058
2025-06-10 18:17:49,298 - INFO - Estimated Translation Vector: [-4.00355780e-03  4.16425597e-03  5.00195103e+01]
2025-06-10 18:17:49,298 - INFO - Estimated Rotation Matrix:
[[ 9.99999997e-01 -1.61326673e-07  7.91229003e-05]
 [-1.54816041e-07 -9.99999997e-01 -8.22850504e-05]
 [ 7.91229134e-05  8.22850379e-05 -9.99999993e-01]]
2025-06-10 18:17:49,299 - INFO - Tag ID: 0, Tag to World GT Distance: 0.0
2025-06-10 18:17:49,299 - INFO - Tag ID: 0, Tag to World Distance: 0.0
2025-06-10 18:17:49,299 - INFO - Tag ID: 0, Ground Truth Local Distance: 50.0
2025-06-10 18:17:49,299 - INFO - Tag ID: 0, Node Local Distance: 50.01951062423226
2025-06-10 18:17:49,299 - INFO - Tag ID: 0, Local Distance Difference: 0.01951062423226091
2025-06-10 18:17:49,299 - INFO - Tag ID: 0, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:17:49,299 - INFO - GT: [  1.0000   0.0000   0.0000   0.0000]    Local: [  1.0000  -0.0000   0.0001  -0.0040]
2025-06-10 18:17:49,299 - INFO - GT: [  0.0000  -1.0000   0.0000   0.0000]    Local: [ -0.0000  -1.0000  -0.0001   0.0042]
2025-06-10 18:17:49,299 - INFO - GT: [  0.0000   0.0000  -1.0000  50.0000]    Local: [  0.0001   0.0001  -1.0000  50.0195]
2025-06-10 18:17:49,299 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:17:49,299 - INFO - Tag ID: 0, World Distance Difference: 0.0
2025-06-10 18:17:49,300 - INFO - Tag ID: 1, Tag to World GT Distance: 76.15773010253906
2025-06-10 18:17:49,300 - INFO - Tag ID: 1, Tag to World Distance: 76.34146240389457
2025-06-10 18:17:49,300 - INFO - Tag ID: 1, Ground Truth Local Distance: 123.69316876852982
2025-06-10 18:17:49,300 - INFO - Tag ID: 1, Node Local Distance: 123.89703156492853
2025-06-10 18:17:49,300 - INFO - Tag ID: 1, Local Distance Difference: 0.20386279639870963
2025-06-10 18:17:49,300 - INFO - Tag ID: 1, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:17:49,300 - INFO - GT: [  1.0000   0.0000   0.0000  30.0000]    Local: [  1.0000  -0.0000   0.0043  29.5343]
2025-06-10 18:17:49,300 - INFO - GT: [  0.0000  -1.0000   0.0000   0.0000]    Local: [ -0.0000  -1.0000   0.0000  -0.0002]
2025-06-10 18:17:49,300 - INFO - GT: [  0.0000   0.0000  -1.0000 120.0000]    Local: [  0.0043  -0.0000  -1.0000 120.3254]
2025-06-10 18:17:49,300 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:17:49,300 - INFO - Tag ID: 1, World Distance Difference: 0.183732301355505
2025-06-10 18:17:49,301 - INFO - Tag ID: 2, Tag to World GT Distance: 45.55216979980469
2025-06-10 18:17:49,301 - INFO - Tag ID: 2, Tag to World Distance: 45.47295093668058
2025-06-10 18:17:49,301 - INFO - Tag ID: 2, Ground Truth Local Distance: 89.86100377805714
2025-06-10 18:17:49,301 - INFO - Tag ID: 2, Node Local Distance: 89.79223175363039
2025-06-10 18:17:49,301 - INFO - Tag ID: 2, Local Distance Difference: 0.06877202442674957
2025-06-10 18:17:49,301 - INFO - Tag ID: 2, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:17:49,301 - INFO - GT: [  1.0000   0.0000   0.0000 -25.0000]    Local: [  1.0000  -0.0000   0.0000 -24.9812]
2025-06-10 18:17:49,301 - INFO - GT: [  0.0000  -1.0000   0.0000 -15.0000]    Local: [ -0.0000  -1.0000  -0.0000 -14.9886]
2025-06-10 18:17:49,301 - INFO - GT: [  0.0000   0.0000  -1.0000  85.0000]    Local: [  0.0000   0.0000  -1.0000  84.9348]
2025-06-10 18:17:49,301 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:17:49,301 - INFO - Tag ID: 2, World Distance Difference: 0.07921886312410464
2025-06-10 18:17:49,416 - INFO - Ground Truth Translation Vector: [ 0.  0. 50.]
2025-06-10 18:17:49,417 - INFO - Ground Truth Rotation Matrix:
[[ 1.  0.  0.]
 [ 0. -1.  0.]
 [ 0.  0. -1.]]
2025-06-10 18:17:49,417 - INFO - Translation Difference: 0.02034750463192327
2025-06-10 18:17:49,417 - INFO - Rotation Difference: 0.0001614390777653854
2025-06-10 18:17:49,708 - INFO - Tag ID 1 (reference: 0): World transform translation length = 76.34146240389457
2025-06-10 18:17:49,709 - INFO - Tag ID 2 (reference: 0): World transform translation length = 45.47295093668058
2025-06-10 18:17:49,711 - INFO - Estimated Translation Vector: [-4.00355780e-03  4.16425597e-03  5.00195103e+01]
2025-06-10 18:17:49,711 - INFO - Estimated Rotation Matrix:
[[ 9.99999997e-01 -1.61326673e-07  7.91229003e-05]
 [-1.54816041e-07 -9.99999997e-01 -8.22850504e-05]
 [ 7.91229134e-05  8.22850379e-05 -9.99999993e-01]]
2025-06-10 18:17:49,712 - INFO - Tag ID: 0, Tag to World GT Distance: 0.0
2025-06-10 18:17:49,712 - INFO - Tag ID: 0, Tag to World Distance: 0.0
2025-06-10 18:17:49,712 - INFO - Tag ID: 0, Ground Truth Local Distance: 50.0
2025-06-10 18:17:49,712 - INFO - Tag ID: 0, Node Local Distance: 50.01951062423226
2025-06-10 18:17:49,712 - INFO - Tag ID: 0, Local Distance Difference: 0.01951062423226091
2025-06-10 18:17:49,712 - INFO - Tag ID: 0, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:17:49,712 - INFO - GT: [  1.0000   0.0000   0.0000   0.0000]    Local: [  1.0000  -0.0000   0.0001  -0.0040]
2025-06-10 18:17:49,712 - INFO - GT: [  0.0000  -1.0000   0.0000   0.0000]    Local: [ -0.0000  -1.0000  -0.0001   0.0042]
2025-06-10 18:17:49,712 - INFO - GT: [  0.0000   0.0000  -1.0000  50.0000]    Local: [  0.0001   0.0001  -1.0000  50.0195]
2025-06-10 18:17:49,713 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:17:49,713 - INFO - Tag ID: 0, World Distance Difference: 0.0
2025-06-10 18:17:49,713 - INFO - Tag ID: 1, Tag to World GT Distance: 76.15773010253906
2025-06-10 18:17:49,713 - INFO - Tag ID: 1, Tag to World Distance: 76.34146240389457
2025-06-10 18:17:49,713 - INFO - Tag ID: 1, Ground Truth Local Distance: 123.69316876852982
2025-06-10 18:17:49,713 - INFO - Tag ID: 1, Node Local Distance: 123.89703156492853
2025-06-10 18:17:49,713 - INFO - Tag ID: 1, Local Distance Difference: 0.20386279639870963
2025-06-10 18:17:49,714 - INFO - Tag ID: 1, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:17:49,714 - INFO - GT: [  1.0000   0.0000   0.0000  30.0000]    Local: [  1.0000  -0.0000   0.0043  29.5343]
2025-06-10 18:17:49,714 - INFO - GT: [  0.0000  -1.0000   0.0000   0.0000]    Local: [ -0.0000  -1.0000   0.0000  -0.0002]
2025-06-10 18:17:49,714 - INFO - GT: [  0.0000   0.0000  -1.0000 120.0000]    Local: [  0.0043  -0.0000  -1.0000 120.3254]
2025-06-10 18:17:49,714 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:17:49,714 - INFO - Tag ID: 1, World Distance Difference: 0.183732301355505
2025-06-10 18:17:49,715 - INFO - Tag ID: 2, Tag to World GT Distance: 45.55216979980469
2025-06-10 18:17:49,715 - INFO - Tag ID: 2, Tag to World Distance: 45.47295093668058
2025-06-10 18:17:49,715 - INFO - Tag ID: 2, Ground Truth Local Distance: 89.86100377805714
2025-06-10 18:17:49,715 - INFO - Tag ID: 2, Node Local Distance: 89.79223175363039
2025-06-10 18:17:49,715 - INFO - Tag ID: 2, Local Distance Difference: 0.06877202442674957
2025-06-10 18:17:49,715 - INFO - Tag ID: 2, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:17:49,715 - INFO - GT: [  1.0000   0.0000   0.0000 -25.0000]    Local: [  1.0000  -0.0000   0.0000 -24.9812]
2025-06-10 18:17:49,715 - INFO - GT: [  0.0000  -1.0000   0.0000 -15.0000]    Local: [ -0.0000  -1.0000  -0.0000 -14.9886]
2025-06-10 18:17:49,715 - INFO - GT: [  0.0000   0.0000  -1.0000  85.0000]    Local: [  0.0000   0.0000  -1.0000  84.9348]
2025-06-10 18:17:49,715 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:17:49,715 - INFO - Tag ID: 2, World Distance Difference: 0.07921886312410464
2025-06-10 18:17:49,839 - INFO - Ground Truth Translation Vector: [ 0.  0. 50.]
2025-06-10 18:17:49,839 - INFO - Ground Truth Rotation Matrix:
[[ 1.  0.  0.]
 [ 0. -1.  0.]
 [ 0.  0. -1.]]
2025-06-10 18:17:49,839 - INFO - Translation Difference: 0.02034750463192327
2025-06-10 18:17:49,840 - INFO - Rotation Difference: 0.0001614390777653854
2025-06-10 18:17:50,167 - INFO - Tag ID 1 (reference: 0): World transform translation length = 76.34146240389457
2025-06-10 18:17:50,168 - INFO - Tag ID 2 (reference: 0): World transform translation length = 45.47295093668058
2025-06-10 18:17:50,170 - INFO - Estimated Translation Vector: [-4.00355780e-03  4.16425597e-03  5.00195103e+01]
2025-06-10 18:17:50,170 - INFO - Estimated Rotation Matrix:
[[ 9.99999997e-01 -1.61326673e-07  7.91229003e-05]
 [-1.54816041e-07 -9.99999997e-01 -8.22850504e-05]
 [ 7.91229134e-05  8.22850379e-05 -9.99999993e-01]]
2025-06-10 18:17:50,170 - INFO - Tag ID: 0, Tag to World GT Distance: 0.0
2025-06-10 18:17:50,170 - INFO - Tag ID: 0, Tag to World Distance: 0.0
2025-06-10 18:17:50,170 - INFO - Tag ID: 0, Ground Truth Local Distance: 50.0
2025-06-10 18:17:50,170 - INFO - Tag ID: 0, Node Local Distance: 50.01951062423226
2025-06-10 18:17:50,170 - INFO - Tag ID: 0, Local Distance Difference: 0.01951062423226091
2025-06-10 18:17:50,171 - INFO - Tag ID: 0, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:17:50,171 - INFO - GT: [  1.0000   0.0000   0.0000   0.0000]    Local: [  1.0000  -0.0000   0.0001  -0.0040]
2025-06-10 18:17:50,171 - INFO - GT: [  0.0000  -1.0000   0.0000   0.0000]    Local: [ -0.0000  -1.0000  -0.0001   0.0042]
2025-06-10 18:17:50,171 - INFO - GT: [  0.0000   0.0000  -1.0000  50.0000]    Local: [  0.0001   0.0001  -1.0000  50.0195]
2025-06-10 18:17:50,171 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:17:50,171 - INFO - Tag ID: 0, World Distance Difference: 0.0
2025-06-10 18:17:50,171 - INFO - Tag ID: 1, Tag to World GT Distance: 76.15773010253906
2025-06-10 18:17:50,171 - INFO - Tag ID: 1, Tag to World Distance: 76.34146240389457
2025-06-10 18:17:50,171 - INFO - Tag ID: 1, Ground Truth Local Distance: 123.69316876852982
2025-06-10 18:17:50,171 - INFO - Tag ID: 1, Node Local Distance: 123.89703156492853
2025-06-10 18:17:50,172 - INFO - Tag ID: 1, Local Distance Difference: 0.20386279639870963
2025-06-10 18:17:50,172 - INFO - Tag ID: 1, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:17:50,172 - INFO - GT: [  1.0000   0.0000   0.0000  30.0000]    Local: [  1.0000  -0.0000   0.0043  29.5343]
2025-06-10 18:17:50,172 - INFO - GT: [  0.0000  -1.0000   0.0000   0.0000]    Local: [ -0.0000  -1.0000   0.0000  -0.0002]
2025-06-10 18:17:50,172 - INFO - GT: [  0.0000   0.0000  -1.0000 120.0000]    Local: [  0.0043  -0.0000  -1.0000 120.3254]
2025-06-10 18:17:50,172 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:17:50,172 - INFO - Tag ID: 1, World Distance Difference: 0.183732301355505
2025-06-10 18:17:50,172 - INFO - Tag ID: 2, Tag to World GT Distance: 45.55216979980469
2025-06-10 18:17:50,172 - INFO - Tag ID: 2, Tag to World Distance: 45.47295093668058
2025-06-10 18:17:50,172 - INFO - Tag ID: 2, Ground Truth Local Distance: 89.86100377805714
2025-06-10 18:17:50,173 - INFO - Tag ID: 2, Node Local Distance: 89.79223175363039
2025-06-10 18:17:50,173 - INFO - Tag ID: 2, Local Distance Difference: 0.06877202442674957
2025-06-10 18:17:50,173 - INFO - Tag ID: 2, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:17:50,173 - INFO - GT: [  1.0000   0.0000   0.0000 -25.0000]    Local: [  1.0000  -0.0000   0.0000 -24.9812]
2025-06-10 18:17:50,173 - INFO - GT: [  0.0000  -1.0000   0.0000 -15.0000]    Local: [ -0.0000  -1.0000  -0.0000 -14.9886]
2025-06-10 18:17:50,173 - INFO - GT: [  0.0000   0.0000  -1.0000  85.0000]    Local: [  0.0000   0.0000  -1.0000  84.9348]
2025-06-10 18:17:50,173 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:17:50,173 - INFO - Tag ID: 2, World Distance Difference: 0.07921886312410464
2025-06-10 18:17:50,288 - INFO - Ground Truth Translation Vector: [ 0.  0. 50.]
2025-06-10 18:17:50,288 - INFO - Ground Truth Rotation Matrix:
[[ 1.  0.  0.]
 [ 0. -1.  0.]
 [ 0.  0. -1.]]
2025-06-10 18:17:50,288 - INFO - Translation Difference: 0.02034750463192327
2025-06-10 18:17:50,288 - INFO - Rotation Difference: 0.0001614390777653854
2025-06-10 18:17:50,567 - INFO - Tag ID 1 (reference: 0): World transform translation length = 76.34146240389457
2025-06-10 18:17:50,568 - INFO - Tag ID 2 (reference: 0): World transform translation length = 45.47295093668058
2025-06-10 18:17:50,570 - INFO - Estimated Translation Vector: [-4.00355780e-03  4.16425597e-03  5.00195103e+01]
2025-06-10 18:17:50,570 - INFO - Estimated Rotation Matrix:
[[ 9.99999997e-01 -1.61326673e-07  7.91229003e-05]
 [-1.54816041e-07 -9.99999997e-01 -8.22850504e-05]
 [ 7.91229134e-05  8.22850379e-05 -9.99999993e-01]]
2025-06-10 18:17:50,570 - INFO - Tag ID: 0, Tag to World GT Distance: 0.0
2025-06-10 18:17:50,570 - INFO - Tag ID: 0, Tag to World Distance: 0.0
2025-06-10 18:17:50,571 - INFO - Tag ID: 0, Ground Truth Local Distance: 50.0
2025-06-10 18:17:50,571 - INFO - Tag ID: 0, Node Local Distance: 50.01951062423226
2025-06-10 18:17:50,571 - INFO - Tag ID: 0, Local Distance Difference: 0.01951062423226091
2025-06-10 18:17:50,571 - INFO - Tag ID: 0, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:17:50,571 - INFO - GT: [  1.0000   0.0000   0.0000   0.0000]    Local: [  1.0000  -0.0000   0.0001  -0.0040]
2025-06-10 18:17:50,571 - INFO - GT: [  0.0000  -1.0000   0.0000   0.0000]    Local: [ -0.0000  -1.0000  -0.0001   0.0042]
2025-06-10 18:17:50,571 - INFO - GT: [  0.0000   0.0000  -1.0000  50.0000]    Local: [  0.0001   0.0001  -1.0000  50.0195]
2025-06-10 18:17:50,571 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:17:50,571 - INFO - Tag ID: 0, World Distance Difference: 0.0
2025-06-10 18:17:50,571 - INFO - Tag ID: 1, Tag to World GT Distance: 76.15773010253906
2025-06-10 18:17:50,572 - INFO - Tag ID: 1, Tag to World Distance: 76.34146240389457
2025-06-10 18:17:50,572 - INFO - Tag ID: 1, Ground Truth Local Distance: 123.69316876852982
2025-06-10 18:17:50,572 - INFO - Tag ID: 1, Node Local Distance: 123.89703156492853
2025-06-10 18:17:50,572 - INFO - Tag ID: 1, Local Distance Difference: 0.20386279639870963
2025-06-10 18:17:50,572 - INFO - Tag ID: 1, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:17:50,572 - INFO - GT: [  1.0000   0.0000   0.0000  30.0000]    Local: [  1.0000  -0.0000   0.0043  29.5343]
2025-06-10 18:17:50,572 - INFO - GT: [  0.0000  -1.0000   0.0000   0.0000]    Local: [ -0.0000  -1.0000   0.0000  -0.0002]
2025-06-10 18:17:50,572 - INFO - GT: [  0.0000   0.0000  -1.0000 120.0000]    Local: [  0.0043  -0.0000  -1.0000 120.3254]
2025-06-10 18:17:50,572 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:17:50,572 - INFO - Tag ID: 1, World Distance Difference: 0.183732301355505
2025-06-10 18:17:50,573 - INFO - Tag ID: 2, Tag to World GT Distance: 45.55216979980469
2025-06-10 18:17:50,573 - INFO - Tag ID: 2, Tag to World Distance: 45.47295093668058
2025-06-10 18:17:50,573 - INFO - Tag ID: 2, Ground Truth Local Distance: 89.86100377805714
2025-06-10 18:17:50,573 - INFO - Tag ID: 2, Node Local Distance: 89.79223175363039
2025-06-10 18:17:50,573 - INFO - Tag ID: 2, Local Distance Difference: 0.06877202442674957
2025-06-10 18:17:50,573 - INFO - Tag ID: 2, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:17:50,573 - INFO - GT: [  1.0000   0.0000   0.0000 -25.0000]    Local: [  1.0000  -0.0000   0.0000 -24.9812]
2025-06-10 18:17:50,573 - INFO - GT: [  0.0000  -1.0000   0.0000 -15.0000]    Local: [ -0.0000  -1.0000  -0.0000 -14.9886]
2025-06-10 18:17:50,573 - INFO - GT: [  0.0000   0.0000  -1.0000  85.0000]    Local: [  0.0000   0.0000  -1.0000  84.9348]
2025-06-10 18:17:50,573 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:17:50,573 - INFO - Tag ID: 2, World Distance Difference: 0.07921886312410464
2025-06-10 18:17:50,698 - INFO - Ground Truth Translation Vector: [ 0.  0. 50.]
2025-06-10 18:17:50,698 - INFO - Ground Truth Rotation Matrix:
[[ 1.  0.  0.]
 [ 0. -1.  0.]
 [ 0.  0. -1.]]
2025-06-10 18:17:50,699 - INFO - Translation Difference: 0.02034750463192327
2025-06-10 18:17:50,699 - INFO - Rotation Difference: 0.0001614390777653854
2025-06-10 18:17:50,964 - INFO - Tag ID 1 (reference: 0): World transform translation length = 76.34146240389457
2025-06-10 18:17:50,965 - INFO - Tag ID 2 (reference: 0): World transform translation length = 45.47295093668058
2025-06-10 18:17:50,967 - INFO - Estimated Translation Vector: [-4.00355780e-03  4.16425597e-03  5.00195103e+01]
2025-06-10 18:17:50,967 - INFO - Estimated Rotation Matrix:
[[ 9.99999997e-01 -1.61326673e-07  7.91229003e-05]
 [-1.54816041e-07 -9.99999997e-01 -8.22850504e-05]
 [ 7.91229134e-05  8.22850379e-05 -9.99999993e-01]]
2025-06-10 18:17:50,967 - INFO - Tag ID: 0, Tag to World GT Distance: 0.0
2025-06-10 18:17:50,967 - INFO - Tag ID: 0, Tag to World Distance: 0.0
2025-06-10 18:17:50,967 - INFO - Tag ID: 0, Ground Truth Local Distance: 50.0
2025-06-10 18:17:50,967 - INFO - Tag ID: 0, Node Local Distance: 50.01951062423226
2025-06-10 18:17:50,968 - INFO - Tag ID: 0, Local Distance Difference: 0.01951062423226091
2025-06-10 18:17:50,968 - INFO - Tag ID: 0, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:17:50,968 - INFO - GT: [  1.0000   0.0000   0.0000   0.0000]    Local: [  1.0000  -0.0000   0.0001  -0.0040]
2025-06-10 18:17:50,968 - INFO - GT: [  0.0000  -1.0000   0.0000   0.0000]    Local: [ -0.0000  -1.0000  -0.0001   0.0042]
2025-06-10 18:17:50,968 - INFO - GT: [  0.0000   0.0000  -1.0000  50.0000]    Local: [  0.0001   0.0001  -1.0000  50.0195]
2025-06-10 18:17:50,968 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:17:50,968 - INFO - Tag ID: 0, World Distance Difference: 0.0
2025-06-10 18:17:50,968 - INFO - Tag ID: 1, Tag to World GT Distance: 76.15773010253906
2025-06-10 18:17:50,968 - INFO - Tag ID: 1, Tag to World Distance: 76.34146240389457
2025-06-10 18:17:50,968 - INFO - Tag ID: 1, Ground Truth Local Distance: 123.69316876852982
2025-06-10 18:17:50,969 - INFO - Tag ID: 1, Node Local Distance: 123.89703156492853
2025-06-10 18:17:50,969 - INFO - Tag ID: 1, Local Distance Difference: 0.20386279639870963
2025-06-10 18:17:50,969 - INFO - Tag ID: 1, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:17:50,969 - INFO - GT: [  1.0000   0.0000   0.0000  30.0000]    Local: [  1.0000  -0.0000   0.0043  29.5343]
2025-06-10 18:17:50,969 - INFO - GT: [  0.0000  -1.0000   0.0000   0.0000]    Local: [ -0.0000  -1.0000   0.0000  -0.0002]
2025-06-10 18:17:50,969 - INFO - GT: [  0.0000   0.0000  -1.0000 120.0000]    Local: [  0.0043  -0.0000  -1.0000 120.3254]
2025-06-10 18:17:50,969 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:17:50,969 - INFO - Tag ID: 1, World Distance Difference: 0.183732301355505
2025-06-10 18:17:50,969 - INFO - Tag ID: 2, Tag to World GT Distance: 45.55216979980469
2025-06-10 18:17:50,970 - INFO - Tag ID: 2, Tag to World Distance: 45.47295093668058
2025-06-10 18:17:50,970 - INFO - Tag ID: 2, Ground Truth Local Distance: 89.86100377805714
2025-06-10 18:17:50,970 - INFO - Tag ID: 2, Node Local Distance: 89.79223175363039
2025-06-10 18:17:50,970 - INFO - Tag ID: 2, Local Distance Difference: 0.06877202442674957
2025-06-10 18:17:50,970 - INFO - Tag ID: 2, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:17:50,970 - INFO - GT: [  1.0000   0.0000   0.0000 -25.0000]    Local: [  1.0000  -0.0000   0.0000 -24.9812]
2025-06-10 18:17:50,970 - INFO - GT: [  0.0000  -1.0000   0.0000 -15.0000]    Local: [ -0.0000  -1.0000  -0.0000 -14.9886]
2025-06-10 18:17:50,970 - INFO - GT: [  0.0000   0.0000  -1.0000  85.0000]    Local: [  0.0000   0.0000  -1.0000  84.9348]
2025-06-10 18:17:50,970 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
